param: P: person :=
o32 d42 8
o32 d43 8
o32 d44 14
o32 d45 19
o32 d46 7
o32 d47 11
o32 d48 16
o32 d49 18
o32 d50 11
o32 d51 18
o32 d52 13
o32 d53 6
o32 d54 10
o32 d55 20
o32 d56 19
o32 d57 9
o32 d58 18
o32 d59 5
o32 d60 12
o33 d41 5
o33 d42 13
o33 d43 10
o33 d44 10
o33 d45 14
o33 d46 18
o33 d47 9
o33 d48 20
o33 d49 8
o33 d50 13
o33 d51 13
o33 d52 8
o33 d53 17
o33 d54 5
o33 d55 8
o33 d56 18
o33 d57 10
o33 d58 17
o33 d59 11
o33 d60 15
o34 d41 6
o34 d42 6
o34 d43 15
o34 d44 17
o34 d45 5
o34 d46 6
o34 d47 12
o34 d48 12
o34 d49 7
o34 d50 19
o34 d51 10
o34 d52 6
o34 d53 9
o34 d54 11
o34 d55 18
o34 d56 9
o34 d57 13
o34 d58 7
o34 d59 13
o34 d60 17
o35 d41 20
o35 d42 9
o35 d43 18
o35 d44 19
o35 d45 18
o35 d46 5
o35 d47 7
o35 d48 8
o35 d49 17
o35 d50 17
o35 d51 14
o35 d52 16
o35 d53 8
o35 d54 19
o35 d55 14
o35 d56 20
o35 d57 15
o35 d58 15
o35 d59 17
o35 d60 14
o36 d41 10
o36 d42 8
o36 d43 7
o36 d44 15
o36 d45 14
o36 d46 6
o36 d47 16
o36 d48 9
o36 d49 19
o36 d50 8
o36 d51 8
o36 d52 7
o36 d53 9
o36 d54 19
o36 d55 9
o36 d56 16
o36 d57 17
o36 d58 18
o36 d59 5
o36 d60 15
o37 d41 16
o37 d42 10
o37 d43 10
o37 d44 11
o37 d45 6
o37 d46 20
o37 d47 17
o37 d48 8
o37 d49 20
o37 d50 15
o37 d51 8
o37 d52 6
o37 d53 19
o37 d54 8
o37 d55 14
o37 d56 7
o37 d57 13
o37 d58 14
o37 d59 7
o37 d60 5
o38 d41 6
o38 d42 18
o38 d43 16
o38 d44 17
o38 d45 8
o38 d46 9
o38 d47 19
o38 d48 6
o38 d49 18
o38 d50 20
o38 d51 6
o38 d52 11
o38 d53 7
o38 d54 14
o38 d55 13
o38 d56 13
o38 d57 6
o38 d58 20
o38 d59 6
o38 d60 14
o39 d41 9
o39 d42 11
o39 d43 19
o39 d44 8
o39 d45 16
o39 d46 8
o39 d47 20
o39 d48 13
o39 d49 15
o39 d50 7
o39 d51 10
o39 d52 5
o39 d53 10
o39 d54 16
o39 d55 7
o39 d56 8
o39 d57 12
o39 d58 18
o39 d59 18
o39 d60 5
o40 d41 8
o40 d42 16
o40 d43 7
o40 d44 8
o40 d45 17
o40 d46 13
o40 d47 8
o40 d48 5
o40 d49 16
o40 d50 15
o40 d51 6
o40 d52 18
o40 d53 7
o40 d54 10
o40 d55 14
o40 d56 5
o40 d57 15
o40 d58 15
o40 d59 10
o40 d60 10
;
param : timedo:=
d41 o21 8
d41 o22 12
d41 o23 16
d41 o24 16
d41 o25 9
d41 o26 13
d41 o27 5
d41 o28 19
d41 o29 9
d41 o30 20
d41 o31 8
d41 o32 11
d41 o33 5
d41 o34 15
d41 o35 18
d41 o36 7
d41 o37 16
d41 o38 9
d41 o39 12
d41 o40 17
d42 o21 14
d42 o22 8
d42 o23 7
d42 o24 12
d42 o25 10
d42 o26 19
d42 o27 16
d42 o28 19
d42 o29 13
d42 o30 20
d42 o31 20
d42 o32 18
d42 o33 18
d42 o34 11
d42 o35 15
d42 o36 11
d42 o37 20
d42 o38 7
d42 o39 5
d42 o40 12
d43 o21 8
d43 o22 6
d43 o23 15
d43 o24 16
d43 o25 12
d43 o26 12
d43 o27 9
d43 o28 14
d43 o29 15
d43 o30 19
d43 o31 7
d43 o32 8
d43 o33 12
d43 o34 11
d43 o35 10
d43 o36 14
d43 o37 15
d43 o38 18
d43 o39 12
d43 o40 18
d44 o21 9
d44 o22 7
d44 o23 12
d44 o24 6
d44 o25 18
d44 o26 13
d44 o27 6
d44 o28 12
d44 o29 17
d44 o30 18
d44 o31 5
d44 o32 10
d44 o33 17
d44 o34 12
d44 o35 10
d44 o36 12
d44 o37 7
d44 o38 12
d44 o39 11
d44 o40 15
d45 o21 19
d45 o22 19
d45 o23 9
d45 o24 11
d45 o25 13
d45 o26 7
d45 o27 12
d45 o28 10
d45 o29 5
d45 o30 18
d45 o31 20
d45 o32 19
d45 o33 8
d45 o34 9
d45 o35 19
d45 o36 17
d45 o37 7
d45 o38 20
d45 o39 11
d45 o40 10
d46 o21 19
d46 o22 10
d46 o23 11
d46 o24 6
d46 o25 12
d46 o26 14
d46 o27 12
d46 o28 13
d46 o29 8
d46 o30 15
d46 o31 18
d46 o32 18
d46 o33 5
d46 o34 15
d46 o35 17
d46 o36 17
d46 o37 10
d46 o38 5
d46 o39 18
d46 o40 11
d47 o21 14
d47 o22 9
d47 o23 20
d47 o24 12
d47 o25 7
d47 o26 19
d47 o27 6
d47 o28 8
d47 o29 7
d47 o30 15
d47 o31 8
d47 o32 8
d47 o33 11
d47 o34 6
d47 o35 17
d47 o36 7
d47 o37 7
d47 o38 5
d47 o39 11
d47 o40 12
d48 o21 8
d48 o22 8
d48 o23 5
d48 o24 10
d48 o25 5
d48 o26 14
d48 o27 12
d48 o28 9
d48 o29 19
d48 o30 5
d48 o31 7
d48 o32 20
d48 o33 12
d48 o34 8
d48 o35 15
d48 o36 10
d48 o37 7
d48 o38 17
d48 o39 14
d48 o40 7
d49 o21 8
d49 o22 13
d49 o23 10
d49 o24 10
d49 o25 12
d49 o26 14
d49 o27 6
d49 o28 14
d49 o29 13
d49 o30 15
d49 o31 5
d49 o32 10
d49 o33 10
d49 o34 13
d49 o35 8
d49 o36 10
d49 o37 14
d49 o38 12
d49 o39 11
d49 o40 5
d50 o21 14
d50 o22 15
d50 o23 18
d50 o24 16
d50 o25 19
d50 o26 19
d50 o27 7
d50 o28 9
d50 o29 7
d50 o30 12
d50 o31 12
d50 o32 19
d50 o33 8
d50 o34 17
d50 o35 12
d50 o36 20
d50 o37 19
d50 o38 8
d50 o39 20
d50 o40 19
d51 o21 8
d51 o22 17
d51 o23 9
d51 o24 12
d51 o25 7
d51 o26 10
d51 o27 16
d51 o28 11
d51 o29 20
d51 o30 7
d51 o31 17
d51 o32 6
d51 o33 16
d51 o34 16
d51 o35 11
d51 o36 13
d51 o37 19
d51 o38 8
d51 o39 10
d51 o40 8
d52 o21 7
d52 o22 7
d52 o23 20
d52 o24 15
d52 o25 9
d52 o26 10
d52 o27 13
d52 o28 15
d52 o29 8
d52 o30 19
d52 o31 13
d52 o32 6
d52 o33 18
d52 o34 16
d52 o35 12
d52 o36 13
d52 o37 5
d52 o38 12
d52 o39 18
d52 o40 15
d53 o21 18
d53 o22 15
d53 o23 9
d53 o24 10
d53 o25 20
d53 o26 17
d53 o27 13
d53 o28 19
d53 o29 11
d53 o30 6
d53 o31 20
d53 o32 6
d53 o33 17
d53 o34 10
d53 o35 17
d53 o36 6
d53 o37 9
d53 o38 7
d53 o39 6
d53 o40 17
d54 o21 17
d54 o22 14
d54 o23 9
d54 o24 14
d54 o25 7
d54 o26 5
d54 o27 5
d54 o28 6
d54 o29 11
d54 o30 6
d54 o31 20
d54 o32 13
d54 o33 6
d54 o34 12
d54 o35 20
d54 o36 10
d54 o37 18
d54 o38 18
d54 o39 19
d54 o40 12
d55 o21 19
d55 o22 16
d55 o23 13
d55 o24 12
d55 o25 13
d55 o26 16
d55 o27 14
d55 o28 11
d55 o29 7
d55 o30 16
d55 o31 13
d55 o32 5
d55 o33 10
d55 o34 11
d55 o35 12
d55 o36 18
d55 o37 7
d55 o38 20
d55 o39 5
d55 o40 14
d56 o21 6
d56 o22 16
d56 o23 20
d56 o24 15
d56 o25 16
d56 o26 11
d56 o27 11
d56 o28 19
d56 o29 6
d56 o30 9
d56 o31 6
d56 o32 14
d56 o33 19
d56 o34 17
d56 o35 7
d56 o36 9
d56 o37 17
d56 o38 10
d56 o39 8
d56 o40 7
d57 o21 9
d57 o22 19
d57 o23 16
d57 o24 9
d57 o25 14
d57 o26 19
d57 o27 18
d57 o28 13
d57 o29 16
d57 o30 6
d57 o31 9
d57 o32 17
d57 o33 14
d57 o34 11
d57 o35 18
d57 o36 14
d57 o37 7
d57 o38 7
d57 o39 11
d57 o40 14
d58 o21 10
d58 o22 18
d58 o23 6
d58 o24 10
d58 o25 7
d58 o26 8
d58 o27 19
d58 o28 10
d58 o29 5
d58 o30 18
d58 o31 18
d58 o32 7
d58 o33 5
d58 o34 10
d58 o35 20
d58 o36 18
d58 o37 6
d58 o38 5
d58 o39 11
d58 o40 6
d59 o21 17
d59 o22 7
d59 o23 6
d59 o24 18
d59 o25 7
d59 o26 14
d59 o27 8
d59 o28 16
d59 o29 12
d59 o30 12
d59 o31 10
d59 o32 5
d59 o33 8
d59 o34 18
d59 o35 10
d59 o36 17
d59 o37 7
d59 o38 8
d59 o39 14
d59 o40 10
d60 o21 13
d60 o22 18
d60 o23 10
d60 o24 14
d60 o25 9
d60 o26 16
d60 o27 6
d60 o28 12
d60 o29 13
d60 o30 18
d60 o31 9
d60 o32 9
d60 o33 6
d60 o34 13
d60 o35 6
d60 o36 7
d60 o37 7
d60 o38 13
d60 o39 12
d60 o40 10
;
param: costpo:=
p1 o21 8
p1 o22 9
p1 o23 13
p1 o24 10
p1 o25 9
p1 o26 8
p1 o27 12
p1 o28 8
p1 o29 5
p1 o30 9
p1 o31 10
p1 o32 15
p1 o33 13
p1 o34 10
p1 o35 7
p1 o36 15
p1 o37 6
p1 o38 12
p1 o39 5
p1 o40 8
p2 o21 11
p2 o22 5
p2 o23 8
p2 o24 15
p2 o25 12
p2 o26 13
p2 o27 9
p2 o28 8
p2 o29 13
p2 o30 7
p2 o31 6
p2 o32 12
p2 o33 11
p2 o34 10
p2 o35 7
p2 o36 8
p2 o37 10
p2 o38 6
p2 o39 11
p2 o40 15
p3 o21 7
p3 o22 10
p3 o23 11
p3 o24 8
p3 o25 5
p3 o26 8
p3 o27 9
p3 o28 14
p3 o29 7
p3 o30 6
p3 o31 9
p3 o32 7
p3 o33 11
p3 o34 5
p3 o35 10
p3 o36 9
p3 o37 10
p3 o38 15
p3 o39 5
p3 o40 6
p4 o21 15
p4 o22 9
p4 o23 13
p4 o24 5
p4 o25 7
p4 o26 11
p4 o27 7
p4 o28 14
p4 o29 13
p4 o30 7
p4 o31 11
p4 o32 5
p4 o33 11
p4 o34 15
p4 o35 5
p4 o36 9
p4 o37 11
p4 o38 5
p4 o39 9
p4 o40 6
p5 o21 10
p5 o22 15
p5 o23 5
p5 o24 9
p5 o25 10
p5 o26 14
p5 o27 12
p5 o28 9
p5 o29 15
p5 o30 9
p5 o31 15
p5 o32 7
p5 o33 9
p5 o34 14
p5 o35 8
p5 o36 15
p5 o37 14
p5 o38 13
p5 o39 8
p5 o40 12
p6 o21 13
p6 o22 5
p6 o23 14
p6 o24 12
p6 o25 10
p6 o26 9
p6 o27 5
p6 o28 5
p6 o29 12
p6 o30 15
p6 o31 13
p6 o32 11
p6 o33 5
p6 o34 7
p6 o35 6
p6 o36 6
p6 o37 6
p6 o38 11
p6 o39 10
p6 o40 6
p7 o21 14
p7 o22 11
p7 o23 9
p7 o24 12
p7 o25 9
p7 o26 15
p7 o27 11
p7 o28 5
p7 o29 5
p7 o30 8
p7 o31 15
p7 o32 6
p7 o33 9
p7 o34 11
p7 o35 8
p7 o36 7
p7 o37 14
p7 o38 10
p7 o39 12
p7 o40 9
p8 o21 5
p8 o22 11
p8 o23 13
p8 o24 7
p8 o25 5
p8 o26 14
p8 o27 7
p8 o28 11
p8 o29 6
p8 o30 10
p8 o31 10
p8 o32 7
p8 o33 5
p8 o34 12
p8 o35 15
p8 o36 14
p8 o37 6
p8 o38 13
p8 o39 11
p8 o40 12
p9 o21 15
p9 o22 5
p9 o23 13
p9 o24 5
p9 o25 6
p9 o26 10
p9 o27 8
p9 o28 8
p9 o29 15
p9 o30 5
p9 o31 14
p9 o32 10
p9 o33 12
p9 o34 5
p9 o35 5
p9 o36 11
p9 o37 14
p9 o38 10
p9 o39 10
p9 o40 11
p10 o21 10
p10 o22 11
p10 o23 6
p10 o24 10
p10 o25 7
p10 o26 6
p10 o27 10
p10 o28 6
p10 o29 6
p10 o30 8
p10 o31 6
p10 o32 6
p10 o33 14
p10 o34 7
p10 o35 8
p10 o36 9
p10 o37 10
p10 o38 7
p10 o39 10
p10 o40 6
p11 o21 7
p11 o22 11
p11 o23 11
p11 o24 5
p11 o25 11
p11 o26 14
p11 o27 11
p11 o28 10
p11 o29 15
p11 o30 6
p11 o31 5
p11 o32 14
p11 o33 5
p11 o34 11
p11 o35 11
p11 o36 6
p11 o37 11
p11 o38 7
p11 o39 11
p11 o40 10
p12 o21 7
p12 o22 7
p12 o23 11
p12 o24 5
p12 o25 5
p12 o26 15
p12 o27 12
p12 o28 15
p12 o29 7
p12 o30 8
p12 o31 10
p12 o32 12
p12 o33 5
p12 o34 13
p12 o35 12
p12 o36 5
p12 o37 8
p12 o38 5
p12 o39 12
p12 o40 6
p13 o21 10
p13 o22 8
p13 o23 11
p13 o24 5
p13 o25 10
p13 o26 10
p13 o27 11
p13 o28 8
p13 o29 9
p13 o30 12
p13 o31 12
p13 o32 9
p13 o33 14
p13 o34 10
p13 o35 15
p13 o36 5
p13 o37 10
p13 o38 12
p13 o39 12
p13 o40 10
p14 o21 6
p14 o22 8
p14 o23 14
p14 o24 8
p14 o25 8
p14 o26 5
p14 o27 15
p14 o28 12
p14 o29 11
p14 o30 15
p14 o31 7
p14 o32 10
p14 o33 6
p14 o34 8
p14 o35 10
p14 o36 11
p14 o37 7
p14 o38 9
p14 o39 12
p14 o40 12
p15 o21 10
p15 o22 5
p15 o23 8
p15 o24 14
p15 o25 11
p15 o26 8
p15 o27 8
p15 o28 11
p15 o29 11
p15 o30 6
p15 o31 14
p15 o32 11
p15 o33 12
p15 o34 13
p15 o35 9
p15 o36 5
p15 o37 15
p15 o38 13
p15 o39 11
p15 o40 7
p16 o21 11
p16 o22 14
p16 o23 11
p16 o24 11
p16 o25 10
p16 o26 11
p16 o27 13
p16 o28 5
p16 o29 12
p16 o30 7
p16 o31 6
p16 o32 8
p16 o33 14
p16 o34 10
p16 o35 5
p16 o36 7
p16 o37 8
p16 o38 7
p16 o39 11
p16 o40 9
p17 o21 13
p17 o22 15
p17 o23 7
p17 o24 8
p17 o25 5
p17 o26 8
p17 o27 7
p17 o28 8
p17 o29 8
p17 o30 5
p17 o31 12
p17 o32 6
p17 o33 7
p17 o34 6
p17 o35 6
p17 o36 5
p17 o37 14
p17 o38 6
p17 o39 11
p17 o40 13
p18 o21 9
p18 o22 9
p18 o23 9
p18 o24 14
p18 o25 9
p18 o26 15
p18 o27 9
p18 o28 14
p18 o29 10
p18 o30 15
p18 o31 12
p18 o32 14
p18 o33 5
p18 o34 6
p18 o35 8
p18 o36 5
p18 o37 8
p18 o38 11
p18 o39 5
p18 o40 10
p19 o21 11
p19 o22 15
p19 o23 13
p19 o24 10
p19 o25 11
p19 o26 6
p19 o27 12
p19 o28 5
p19 o29 14
p19 o30 5
p19 o31 10
p19 o32 7
p19 o33 9
p19 o34 5
p19 o35 14
p19 o36 8
p19 o37 12
p19 o38 8
p19 o39 11
p19 o40 12
p20 o21 5
p20 o22 11
p20 o23 11
p20 o24 14
p20 o25 6
p20 o26 7
p20 o27 13
p20 o28 12
p20 o29 5
p20 o30 5
p20 o31 14
p20 o32 9
p20 o33 14
p20 o34 7
p20 o35 11
p20 o36 7
p20 o37 14
p20 o38 6
p20 o39 15
p20 o40 7
;
param: costod:=
o21 d41 15
o21 d42 10
o21 d43 9
o21 d44 15
o21 d45 5
o21 d46 6
o21 d47 5
o21 d48 11
o21 d49 8
o21 d50 8
o21 d51 11
o21 d52 5
o21 d53 14
o21 d54 9
o21 d55 14
o21 d56 6
o21 d57 10
o21 d58 14
o21 d59 9
o21 d60 7
o22 d41 10
o22 d42 14
o22 d43 14
o22 d44 13
o22 d45 9
o22 d46 5
o22 d47 14
o22 d48 10
o22 d49 5
o22 d50 6
o22 d51 5
o22 d52 13
o22 d53 12
o22 d54 14
o22 d55 8
o22 d56 12
o22 d57 8
o22 d58 7
o22 d59 12
o22 d60 10
o23 d41 14
o23 d42 15
o23 d43 6
o23 d44 12
o23 d45 8
o23 d46 8
o23 d47 13
o23 d48 8
o23 d49 7
o23 d50 7
o23 d51 15
o23 d52 9
o23 d53 13
o23 d54 10
o23 d55 12
o23 d56 8
o23 d57 9
o23 d58 8
o23 d59 11
o23 d60 10
o24 d41 7
o24 d42 6
o24 d43 8
o24 d44 9
o24 d45 15
o24 d46 15
o24 d47 5
o24 d48 10
o24 d49 13
o24 d50 13
o24 d51 15
o24 d52 7
o24 d53 14
o24 d54 15
o24 d55 6
o24 d56 14
o24 d57 6
o24 d58 11
o24 d59 11
o24 d60 6
o25 d41 5
o25 d42 8
o25 d43 10
o25 d44 8
o25 d45 6
o25 d46 13
o25 d47 15
o25 d48 6
o25 d49 7
o25 d50 14
o25 d51 5
o25 d52 13
o25 d53 15
o25 d54 9
o25 d55 7
o25 d56 15
o25 d57 15
o25 d58 12
o25 d59 7
o25 d60 9
o26 d41 8
o26 d42 13
o26 d43 7
o26 d44 5
o26 d45 8
o26 d46 13
o26 d47 15
o26 d48 8
o26 d49 9
o26 d50 12
o26 d51 8
o26 d52 7
o26 d53 11
o26 d54 10
o26 d55 5
o26 d56 13
o26 d57 12
o26 d58 6
o26 d59 13
o26 d60 14
o27 d41 12
o27 d42 13
o27 d43 9
o27 d44 13
o27 d45 12
o27 d46 7
o27 d47 6
o27 d48 8
o27 d49 13
o27 d50 9
o27 d51 13
o27 d52 14
o27 d53 8
o27 d54 10
o27 d55 15
o27 d56 11
o27 d57 13
o27 d58 13
o27 d59 5
o27 d60 13
o28 d41 10
o28 d42 7
o28 d43 5
o28 d44 8
o28 d45 11
o28 d46 12
o28 d47 5
o28 d48 7
o28 d49 13
o28 d50 15
o28 d51 8
o28 d52 15
o28 d53 5
o28 d54 10
o28 d55 9
o28 d56 7
o28 d57 15
o28 d58 12
o28 d59 5
o28 d60 5
o29 d41 14
o29 d42 7
o29 d43 15
o29 d44 5
o29 d45 6
o29 d46 7
o29 d47 6
o29 d48 14
o29 d49 6
o29 d50 11
o29 d51 13
o29 d52 15
o29 d53 14
o29 d54 9
o29 d55 10
o29 d56 9
o29 d57 5
o29 d58 7
o29 d59 10
o29 d60 14
o30 d41 14
o30 d42 6
o30 d43 9
o30 d44 14
o30 d45 15
o30 d46 7
o30 d47 13
o30 d48 12
o30 d49 5
o30 d50 5
o30 d51 13
o30 d52 15
o30 d53 7
o30 d54 11
o30 d55 6
o30 d56 5
o30 d57 13
o30 d58 10
o30 d59 13
o30 d60 5
o31 d41 7
o31 d42 13
o31 d43 9
o31 d44 8
o31 d45 7
o31 d46 15
o31 d47 11
o31 d48 6
o31 d49 11
o31 d50 15
o31 d51 12
o31 d52 10
o31 d53 9
o31 d54 11
o31 d55 12
o31 d56 7
o31 d57 8
o31 d58 9
o31 d59 15
o31 d60 7
o32 d41 15
o32 d42 10
o32 d43 12
o32 d44 12
o32 d45 5
o32 d46 15
o32 d47 11
o32 d48 13
o32 d49 14
o32 d50 12
o32 d51 7
o32 d52 15
o32 d53 12
o32 d54 9
o32 d55 8
o32 d56 14
o32 d57 10
o32 d58 10
o32 d59 5
o32 d60 13
o33 d41 14
o33 d42 7
o33 d43 11
o33 d44 7
o33 d45 15
o33 d46 6
o33 d47 14
o33 d48 10
o33 d49 9
o33 d50 15
o33 d51 11
o33 d52 14
o33 d53 15
o33 d54 7
o33 d55 5
o33 d56 12
o33 d57 9
o33 d58 7
o33 d59 11
o33 d60 6
o34 d41 14
o34 d42 10
o34 d43 8
o34 d44 7
o34 d45 11
o34 d46 15
o34 d47 6
o34 d48 14
o34 d49 13
o34 d50 5
o34 d51 9
o34 d52 12
o34 d53 12
o34 d54 13
o34 d55 13
o34 d56 5
o34 d57 15
o34 d58 8
o34 d59 14
o34 d60 14
o35 d41 8
o35 d42 10
o35 d43 9
o35 d44 7
o35 d45 14
o35 d46 10
o35 d47 10
o35 d48 6
o35 d49 5
o35 d50 11
o35 d51 10
o35 d52 8
o35 d53 13
o35 d54 13
o35 d55 13
o35 d56 5
o35 d57 12
o35 d58 10
o35 d59 14
o35 d60 7
o36 d41 13
o36 d42 12
o36 d43 14
o36 d44 11
o36 d45 10
o36 d46 5
o36 d47 13
o36 d48 11
o36 d49 8
o36 d50 11
o36 d51 13
o36 d52 5
o36 d53 5
o36 d54 9
o36 d55 9
o36 d56 9
o36 d57 15
o36 d58 14
o36 d59 15
o36 d60 6
o37 d41 5
o37 d42 12
o37 d43 11
o37 d44 11
o37 d45 5
o37 d46 15
o37 d47 8
o37 d48 11
o37 d49 5
o37 d50 8
o37 d51 15
o37 d52 15
o37 d53 5
o37 d54 5
o37 d55 9
o37 d56 8
o37 d57 7
o37 d58 6
o37 d59 15
o37 d60 7
o38 d41 7
o38 d42 12
o38 d43 11
o38 d44 15
o38 d45 9
o38 d46 13
o38 d47 5
o38 d48 8
o38 d49 15
o38 d50 14
o38 d51 12
o38 d52 5
o38 d53 12
o38 d54 5
o38 d55 6
o38 d56 15
o38 d57 9
o38 d58 12
o38 d59 9
o38 d60 7
o39 d41 13
o39 d42 8
o39 d43 5
o39 d44 15
o39 d45 7
o39 d46 8
o39 d47 10
o39 d48 14
o39 d49 13
o39 d50 9
o39 d51 14
o39 d52 5
o39 d53 13
o39 d54 12
o39 d55 9
o39 d56 6
o39 d57 7
o39 d58 9
o39 d59 8
o39 d60 14
o40 d41 8
o40 d42 10
o40 d43 14
o40 d44 14
o40 d45 7
o40 d46 14
o40 d47 7
o40 d48 12
o40 d49 7
o40 d50 10
o40 d51 11
o40 d52 6
o40 d53 7
o40 d54 9
o40 d55 5
o40 d56 7
o40 d57 12
o40 d58 15
o40 d59 15
o40 d60 14
;
param: costdo:=
d41 o21 9
d41 o22 5
d41 o23 5
d41 o24 13
d41 o25 13
d41 o26 8
d41 o27 13
d41 o28 15
d41 o29 15
d41 o30 10
d41 o31 15
d41 o32 13
d41 o33 6
d41 o34 6
d41 o35 15
d41 o36 8
d41 o37 15
d41 o38 11
d41 o39 15
d41 o40 13
d42 o21 11
d42 o22 13
d42 o23 12
d42 o24 15
d42 o25 8
d42 o26 12
d42 o27 13
d42 o28 12
d42 o29 13
d42 o30 9
d42 o31 11
d42 o32 5
d42 o33 6
d42 o34 7
d42 o35 12
d42 o36 9
d42 o37 10
d42 o38 9
d42 o39 6
d42 o40 12
d43 o21 8
d43 o22 10
d43 o23 11
d43 o24 10
d43 o25 11
d43 o26 6
d43 o27 13
