param: P: person :=
d147 5
d148 6
d149 1
d150 7
;
param : dub:=
d101 31
d102 26
d103 30
d104 33
d105 32
d106 27
d107 32
d108 34
d109 27
d110 30
d111 28
d112 31
d113 29
d114 27
d115 25
d116 25
d117 28
d118 27
d119 34
d120 26
d121 25
d122 33
d123 30
d124 27
d125 35
d126 26
d127 33
d128 34
d129 31
d130 29
d131 32
d132 26
d133 31
d134 33
d135 30
d136 28
d137 31
d138 31
d139 28
d140 28
d141 34
d142 26
d143 35
d144 33
d145 33
d146 27
d147 30
d148 29
d149 32
d150 27
;

param : timeod:=
o51 d101 9
o51 d102 19
o51 d103 7
o51 d104 16
o51 d105 15
o51 d106 9
o51 d107 14
o51 d108 5
o51 d109 8
o51 d110 18
o51 d111 14
o51 d112 9
o51 d113 8
o51 d114 9
o51 d115 13
o51 d116 9
o51 d117 14
o51 d118 20
o51 d119 9
o51 d120 13
o51 d121 9
o51 d122 12
o51 d123 5
o51 d124 15
o51 d125 7
o51 d126 14
o51 d127 13
o51 d128 5
o51 d129 16
o51 d130 16
o51 d131 9
o51 d132 8
o51 d133 13
o51 d134 11
o51 d135 13
o51 d136 12
o51 d137 15
o51 d138 8
o51 d139 11
o51 d140 12
o51 d141 11
o51 d142 16
o51 d143 10
o51 d144 11
o51 d145 5
o51 d146 14
o51 d147 10
o51 d148 13
o51 d149 7
o51 d150 16
o52 d101 9
o52 d102 5
o52 d103 14
o52 d104 7
o52 d105 19
o52 d106 16
o52 d107 7
o52 d108 9
o52 d109 13
o52 d110 6
o52 d111 18
o52 d112 7
o52 d113 14
o52 d114 16
o52 d115 8
o52 d116 7
o52 d117 5
o52 d118 8
o52 d119 8
o52 d120 7
o52 d121 16
o52 d122 6
o52 d123 15
o52 d124 19
o52 d125 15
o52 d126 11
o52 d127 20
o52 d128 20
o52 d129 13
o52 d130 15
o52 d131 7
o52 d132 12
o52 d133 18
o52 d134 11
o52 d135 10
o52 d136 19
o52 d137 6
o52 d138 20
o52 d139 14
o52 d140 11
o52 d141 17
o52 d142 18
o52 d143 10
o52 d144 5
o52 d145 16
o52 d146 16
o52 d147 5
o52 d148 9
o52 d149 16
o52 d150 15
o53 d101 14
o53 d102 15
o53 d103 8
o53 d104 16
o53 d105 17
o53 d106 18
o53 d107 15
o53 d108 17
o53 d109 7
o53 d110 12
o53 d111 18
o53 d112 20
o53 d113 7
o53 d114 19
o53 d115 7
o53 d116 9
o53 d117 9
o53 d118 17
o53 d119 11
o53 d120 11
o53 d121 16
o53 d122 9
o53 d123 9
o53 d124 20
o53 d125 20
o53 d126 10
o53 d127 5
o53 d128 19
o53 d129 10
o53 d130 11
o53 d131 14
o53 d132 5
o53 d133 8
o53 d134 11
o53 d135 12
o53 d136 11
o53 d137 9
o53 d138 13
o53 d139 6
o53 d140 15
o53 d141 8
o53 d142 18
o53 d143 5
o53 d144 10
o53 d145 19
o53 d146 10
o53 d147 8
o53 d148 17
o53 d149 11
o53 d150 9
o54 d101 7
o54 d102 18
o54 d103 12
o54 d104 6
o54 d105 12
o54 d106 14
o54 d107 15
o54 d108 5
o54 d109 5
o54 d110 11
o54 d111 14
o54 d112 12
o54 d113 12
o54 d114 18
o54 d115 12
o54 d116 13
o54 d117 16
o54 d118 15
o54 d119 12
o54 d120 9
o54 d121 19
o54 d122 10
o54 d123 17
o54 d124 19
o54 d125 12
o54 d126 18
o54 d127 5
o54 d128 9
o54 d129 17
o54 d130 10
o54 d131 16
o54 d132 20
o54 d133 20
o54 d134 11
o54 d135 5
o54 d136 5
o54 d137 12
o54 d138 6
o54 d139 18
o54 d140 9
o54 d141 17
o54 d142 16
o54 d143 14
o54 d144 14
o54 d145 20
o54 d146 14
o54 d147 11
o54 d148 9
o54 d149 8
o54 d150 9
o55 d101 18
o55 d102 5
o55 d103 18
o55 d104 14
o55 d105 15
o55 d106 15
o55 d107 14
o55 d108 6
o55 d109 14
o55 d110 7
o55 d111 13
o55 d112 15
o55 d113 11
o55 d114 15
o55 d115 14
o55 d116 15
o55 d117 8
o55 d118 10
o55 d119 19
o55 d120 11
o55 d121 11
o55 d122 12
o55 d123 11
o55 d124 13
o55 d125 16
o55 d126 8
o55 d127 20
o55 d128 14
o55 d129 20
o55 d130 11
o55 d131 12
o55 d132 5
o55 d133 9
o55 d134 16
o55 d135 10
o55 d136 10
o55 d137 9
o55 d138 19
o55 d139 18
o55 d140 11
o55 d141 18
o55 d142 5
o55 d143 9
o55 d144 17
o55 d145 13
o55 d146 19
o55 d147 11
o55 d148 19
o55 d149 9
o55 d150 12
o56 d101 10
o56 d102 14
o56 d103 10
o56 d104 6
o56 d105 11
o56 d106 12
o56 d107 7
o56 d108 14
o56 d109 19
o56 d110 20
o56 d111 18
o56 d112 11
o56 d113 15
o56 d114 6
o56 d115 9
o56 d116 9
o56 d117 17
o56 d118 6
o56 d119 7
o56 d120 5
o56 d121 18
o56 d122 12
o56 d123 15
o56 d124 18
o56 d125 16
o56 d126 5
o56 d127 7
o56 d128 5
o56 d129 7
o56 d130 14
o56 d131 11
o56 d132 7
o56 d133 11
o56 d134 8
o56 d135 11
o56 d136 19
o56 d137 17
o56 d138 9
o56 d139 7
o56 d140 12
o56 d141 19
o56 d142 10
o56 d143 6
o56 d144 18
o56 d145 19
o56 d146 15
o56 d147 8
o56 d148 11
o56 d149 17
o56 d150 6
o57 d101 11
o57 d102 6
o57 d103 10
o57 d104 6
o57 d105 5
o57 d106 16
o57 d107 9
o57 d108 16
o57 d109 20
o57 d110 8
o57 d111 19
o57 d112 11
o57 d113 6
o57 d114 17
o57 d115 15
o57 d116 7
o57 d117 12
o57 d118 14
o57 d119 5
o57 d120 14
o57 d121 16
o57 d122 6
o57 d123 7
o57 d124 14
o57 d125 20
o57 d126 18
o57 d127 13
o57 d128 5
o57 d129 12
o57 d130 6
o57 d131 18
o57 d132 12
o57 d133 10
o57 d134 11
o57 d135 7
o57 d136 20
o57 d137 10
o57 d138 8
o57 d139 11
o57 d140 13
o57 d141 19
o57 d142 8
o57 d143 10
o57 d144 15
o57 d145 12
o57 d146 14
o57 d147 5
o57 d148 14
o57 d149 7
o57 d150 6
o58 d101 19
o58 d102 13
o58 d103 15
o58 d104 13
o58 d105 20
o58 d106 15
o58 d107 13
o58 d108 19
o58 d109 7
o58 d110 15
o58 d111 19
o58 d112 9
o58 d113 15
o58 d114 13
o58 d115 5
o58 d116 19
o58 d117 9
o58 d118 10
o58 d119 14
o58 d120 13
o58 d121 15
o58 d122 10
o58 d123 8
o58 d124 15
o58 d125 14
o58 d126 20
o58 d127 17
o58 d128 8
o58 d129 15
o58 d130 10
o58 d131 11
o58 d132 20
o58 d133 5
o58 d134 10
o58 d135 15
o58 d136 19
o58 d137 17
o58 d138 16
o58 d139 13
o58 d140 6
o58 d141 5
o58 d142 18
o58 d143 7
o58 d144 8
o58 d145 6
o58 d146 15
o58 d147 9
o58 d148 20
o58 d149 7
o58 d150 16
o59 d101 15
o59 d102 12
o59 d103 19
o59 d104 9
o59 d105 17
o59 d106 13
o59 d107 18
o59 d108 19
o59 d109 19
o59 d110 16
o59 d111 8
o59 d112 7
o59 d113 13
o59 d114 10
o59 d115 13
o59 d116 12
o59 d117 18
o59 d118 14
o59 d119 14
o59 d120 8
o59 d121 14
o59 d122 6
o59 d123 5
o59 d124 5
o59 d125 12
o59 d126 10
o59 d127 12
o59 d128 15
o59 d129 18
o59 d130 12
o59 d131 13
o59 d132 11
o59 d133 5
o59 d134 12
o59 d135 6
o59 d136 12
o59 d137 5
o59 d138 8
o59 d139 9
o59 d140 7
o59 d141 6
o59 d142 16
o59 d143 5
o59 d144 5
o59 d145 5
o59 d146 10
o59 d147 6
o59 d148 13
o59 d149 10
o59 d150 7
o60 d101 17
o60 d102 9
o60 d103 19
o60 d104 13
o60 d105 11
o60 d106 8
o60 d107 8
o60 d108 17
o60 d109 7
o60 d110 15
o60 d111 5
o60 d112 18
o60 d113 7
o60 d114 16
o60 d115 5
o60 d116 5
o60 d117 20
o60 d118 6
o60 d119 9
o60 d120 6
o60 d121 17
o60 d122 7
o60 d123 17
o60 d124 13
o60 d125 19
o60 d126 8
o60 d127 7
o60 d128 11
o60 d129 8
o60 d130 15
o60 d131 19
o60 d132 12
o60 d133 8
o60 d134 9
o60 d135 20
o60 d136 6
o60 d137 13
o60 d138 8
o60 d139 14
o60 d140 9
o60 d141 12
o60 d142 10
o60 d143 18
o60 d144 12
o60 d145 6
o60 d146 20
o60 d147 9
o60 d148 7
o60 d149 5
o60 d150 13
o61 d101 11
o61 d102 8
o61 d103 12
o61 d104 12
o61 d105 8
o61 d106 13
o61 d107 13
o61 d108 20
o61 d109 7
o61 d110 20
o61 d111 17
o61 d112 19
o61 d113 18
o61 d114 20
o61 d115 7
o61 d116 12
o61 d117 15
o61 d118 13
o61 d119 18
o61 d120 16
o61 d121 10
o61 d122 9
o61 d123 6
o61 d124 13
o61 d125 13
o61 d126 10
o61 d127 11
o61 d128 13
o61 d129 10
o61 d130 13
o61 d131 19
o61 d132 8
o61 d133 11
o61 d134 15
o61 d135 12
o61 d136 11
o61 d137 17
o61 d138 18
o61 d139 20
o61 d140 11
o61 d141 11
o61 d142 8
o61 d143 15
o61 d144 16
o61 d145 9
o61 d146 20
o61 d147 8
o61 d148 20
o61 d149 5
o61 d150 6
o62 d101 8
o62 d102 19
o62 d103 8
o62 d104 11
o62 d105 16
o62 d106 17
o62 d107 7
o62 d108 8
o62 d109 9
o62 d110 10
o62 d111 17
o62 d112 12
o62 d113 17
o62 d114 17
o62 d115 15
o62 d116 14
o62 d117 18
o62 d118 8
o62 d119 5
o62 d120 15
o62 d121 7
o62 d122 5
o62 d123 19
o62 d124 13
o62 d125 6
o62 d126 16
o62 d127 8
o62 d128 20
o62 d129 12
o62 d130 14
o62 d131 18
o62 d132 13
o62 d133 8
o62 d134 18
o62 d135 12
o62 d136 5
o62 d137 5
o62 d138 5
o62 d139 5
o62 d140 15
o62 d141 18
o62 d142 17
o62 d143 9
o62 d144 19
o62 d145 7
o62 d146 12
o62 d147 13
o62 d148 6
o62 d149 18
o62 d150 9
o63 d101 15
o63 d102 5
o63 d103 12
o63 d104 15
o63 d105 7
o63 d106 5
o63 d107 15
o63 d108 20
o63 d109 7
o63 d110 20
o63 d111 10
o63 d112 7
o63 d113 11
o63 d114 18
o63 d115 19
o63 d116 11
o63 d117 11
o63 d118 15
o63 d119 9
o63 d120 20
o63 d121 8
o63 d122 12
o63 d123 20
o63 d124 10
o63 d125 6
o63 d126 18
o63 d127 18
o63 d128 10
o63 d129 5
o63 d130 8
o63 d131 12
o63 d132 5
o63 d133 15
o63 d134 5
o63 d135 5
o63 d136 13
o63 d137 14
o63 d138 15
o63 d139 6
o63 d140 10
o63 d141 9
o63 d142 13
o63 d143 7
o63 d144 20
o63 d145 12
o63 d146 19
o63 d147 16
o63 d148 11
o63 d149 17
o63 d150 5
o64 d101 7
o64 d102 15
o64 d103 14
o64 d104 6
o64 d105 14
o64 d106 15
o64 d107 5
o64 d108 12
o64 d109 17
o64 d110 11
o64 d111 8
o64 d112 17
o64 d113 5
o64 d114 14
o64 d115 14
o64 d116 18
o64 d117 15
o64 d118 14
o64 d119 20
o64 d120 8
o64 d121 5
o64 d122 15
o64 d123 6
o64 d124 15
o64 d125 6
o64 d126 11
o64 d127 6
o64 d128 17
o64 d129 14
o64 d130 13
o64 d131 10
o64 d132 5
o64 d133 12
o64 d134 12
o64 d135 9
o64 d136 18
o64 d137 11
o64 d138 12
o64 d139 14
o64 d140 18
o64 d141 19
o64 d142 11
o64 d143 10
o64 d144 17
o64 d145 18
o64 d146 17
o64 d147 15
o64 d148 20
o64 d149 16
o64 d150 16
o65 d101 12
o65 d102 12
o65 d103 19
o65 d104 16
o65 d105 14
o65 d106 11
o65 d107 10
o65 d108 15
o65 d109 8
o65 d110 15
o65 d111 7
o65 d112 8
o65 d113 10
o65 d114 15
o65 d115 13
o65 d116 17
o65 d117 17
o65 d118 5
o65 d119 17
o65 d120 10
o65 d121 19
o65 d122 6
o65 d123 15
o65 d124 10
o65 d125 5
o65 d126 6
o65 d127 17
o65 d128 6
o65 d129 19
o65 d130 12
o65 d131 13
o65 d132 11
o65 d133 18
o65 d134 11
o65 d135 17
o65 d136 19
o65 d137 15
o65 d138 18
o65 d139 14
o65 d140 7
o65 d141 12
o65 d142 15
o65 d143 19
o65 d144 13
o65 d145 9
o65 d146 19
o65 d147 13
o65 d148 11
o65 d149 19
o65 d150 20
o66 d101 11
o66 d102 8
o66 d103 13
o66 d104 5
o66 d105 20
o66 d106 18
o66 d107 11
o66 d108 20
o66 d109 14
o66 d110 6
o66 d111 7
o66 d112 18
o66 d113 11
o66 d114 13
o66 d115 10
o66 d116 19
o66 d117 16
o66 d118 17
o66 d119 16
o66 d120 13
o66 d121 19
o66 d122 16
o66 d123 16
o66 d124 17
o66 d125 11
o66 d126 18
o66 d127 16
o66 d128 18
o66 d129 15
o66 d130 17
o66 d131 9
o66 d132 6
o66 d133 10
o66 d134 5
o66 d135 13
o66 d136 15
o66 d137 10
o66 d138 8
o66 d139 5
o66 d140 16
o66 d141 7
o66 d142 10
o66 d143 18
o66 d144 16
o66 d145 12
o66 d146 6
o66 d147 12
o66 d148 11
o66 d149 11
o66 d150 16
o67 d101 10
o67 d102 6
o67 d103 16
o67 d104 14
o67 d105 13
o67 d106 16
o67 d107 12
o67 d108 13
o67 d109 17
o67 d110 14
o67 d111 6
o67 d112 16
o67 d113 19
o67 d114 10
o67 d115 11
o67 d116 8
o67 d117 6
o67 d118 11
o67 d119 9
o67 d120 5
o67 d121 17
o67 d122 6
o67 d123 16
o67 d124 8
o67 d125 17
o67 d126 9
o67 d127 18
o67 d128 13
o67 d129 10
o67 d130 6
o67 d131 6
o67 d132 13
o67 d133 9
o67 d134 10
o67 d135 13
o67 d136 6
o67 d137 16
o67 d138 13
o67 d139 15
o67 d140 12
o67 d141 9
o67 d142 11
o67 d143 20
o67 d144 5
o67 d145 20
o67 d146 17
o67 d147 11
o67 d148 18
o67 d149 13
o67 d150 15
o68 d101 19
o68 d102 10
o68 d103 9
o68 d104 17
o68 d105 6
o68 d106 12
o68 d107 19
o68 d108 8
o68 d109 11
o68 d110 7
o68 d111 20
o68 d112 5
o68 d113 11
o68 d114 11
o68 d115 16
o68 d116 5
o68 d117 15
o68 d118 11
o68 d119 19
o68 d120 7
o68 d121 15
o68 d122 8
o68 d123 12
o68 d124 15
o68 d125 14
o68 d126 12
o68 d127 12
o68 d128 14
o68 d129 5
o68 d130 10
o68 d131 14
o68 d132 13
o68 d133 15
o68 d134 19
o68 d135 6
o68 d136 12
o68 d137 5
o68 d138 20
o68 d139 16
o68 d140 6
o68 d141 5
o68 d142 19
o68 d143 12
o68 d144 19
o68 d145 12
o68 d146 12
o68 d147 8
o68 d148 9
o68 d149 10
o68 d150 17
o69 d101 9
o69 d102 10
o69 d103 7
o69 d104 13
o69 d105 13
o69 d106 20
o69 d107 10
o69 d108 12
o69 d109 13
o69 d110 10
o69 d111 19
o69 d112 17
o69 d113 12
o69 d114 16
o69 d115 17
o69 d116 7
o69 d117 14
o69 d118 8
o69 d119 7
o69 d120 13
o69 d121 11
o69 d122 17
o69 d123 9
o69 d124 5
o69 d125 20
o69 d126 20
o69 d127 13
o69 d128 18
o69 d129 15
o69 d130 6
o69 d131 17
o69 d132 13
o69 d133 10
o69 d134 15
o69 d135 6
o69 d136 10
o69 d137 10
o69 d138 7
o69 d139 19
o69 d140 18
o69 d141 5
o69 d142 8
o69 d143 20
o69 d144 20
o69 d145 13
o69 d146 20
o69 d147 6
o69 d148 10
o69 d149 5
o69 d150 5
o70 d101 19
o70 d102 16
o70 d103 7
o70 d104 12
o70 d105 16
o70 d106 7
o70 d107 9
o70 d108 19
o70 d109 20
o70 d110 9
o70 d111 8
o70 d112 13
o70 d113 20
o70 d114 5
o70 d115 13
o70 d116 19
o70 d117 11
o70 d118 14
o70 d119 11
o70 d120 15
o70 d121 11
o70 d122 14
o70 d123 17
o70 d124 20
o70 d125 16
o70 d126 7
o70 d127 7
o70 d128 15
o70 d129 7
o70 d130 10
o70 d131 12
o70 d132 8
o70 d133 16
o70 d134 16
o70 d135 19
o70 d136 17
o70 d137 5
o70 d138 18
o70 d139 18
o70 d140 10
o70 d141 10
o70 d142 20
o70 d143 9
o70 d144 11
o70 d145 9
o70 d146 9
o70 d147 8
o70 d148 13
o70 d149 14
o70 d150 19
o71 d101 18
o71 d102 7
o71 d103 15
o71 d104 9
o71 d105 11
o71 d106 6
o71 d107 7
o71 d108 6
o71 d109 14
o71 d110 12
o71 d111 16
o71 d112 8
o71 d113 10
o71 d114 16
o71 d115 14
o71 d116 19
o71 d117 16
o71 d118 13
o71 d119 17
o71 d120 12
o71 d121 7
o71 d122 14
o71 d123 15
o71 d124 6
o71 d125 10
o71 d126 14
o71 d127 16
o71 d128 10
o71 d129 16
o71 d130 20
o71 d131 6
o71 d132 15
o71 d133 12
o71 d134 20
o71 d135 9
o71 d136 9
o71 d137 8
o71 d138 17
o71 d139 6
o71 d140 16
o71 d141 16
o71 d142 20
o71 d143 20
o71 d144 12
o71 d145 15
o71 d146 7
o71 d147 18
o71 d148 17
o71 d149 5
o71 d150 20
o72 d101 10
o72 d102 7
o72 d103 9
o72 d104 10
o72 d105 15
o72 d106 15
o72 d107 7
o72 d108 17
o72 d109 7
o72 d110 12
o72 d111 18
o72 d112 12
o72 d113 7
o72 d114 18
o72 d115 7
o72 d116 15
o72 d117 18
o72 d118 8
o72 d119 11
o72 d120 5
o72 d121 10
o72 d122 16
o72 d123 8
o72 d124 19
o72 d125 5
o72 d126 11
o72 d127 16
o72 d128 15
o72 d129 14
o72 d130 8
o72 d131 15
o72 d132 15
o72 d133 8
o72 d134 18
o72 d135 8
o72 d136 9
o72 d137 17
o72 d138 8
o72 d139 6
o72 d140 20
o72 d141 5
o72 d142 6
o72 d143 18
o72 d144 10
o72 d145 20
o72 d146 18
o72 d147 15
o72 d148 17
o72 d149 14
o72 d150 7
o73 d101 8
o73 d102 15
o73 d103 6
o73 d104 13
o73 d105 12
o73 d106 17
o73 d107 20
o73 d108 19
o73 d109 11
o73 d110 17
o73 d111 15
o73 d112 14
o73 d113 18
o73 d114 14
o73 d115 7
o73 d116 13
o73 d117 13
o73 d118 18
o73 d119 8
o73 d120 17
o73 d121 8
o73 d122 14
o73 d123 16
o73 d124 18
o73 d125 7
o73 d126 8
o73 d127 15
o73 d128 10
o73 d129 9
o73 d130 9
o73 d131 6
o73 d132 11
o73 d133 8
o73 d134 10
o73 d135 19
o73 d136 10
o73 d137 10
o73 d138 20
o73 d139 15
o73 d140 12
o73 d141 17
o73 d142 9
o73 d143 19
o73 d144 13
o73 d145 12
o73 d146 11
o73 d147 18
o73 d148 13
o73 d149 9
o73 d150 9
o74 d101 8
o74 d102 13
o74 d103 14
o74 d104 13
o74 d105 5
o74 d106 17
o74 d107 18
o74 d108 8
o74 d109 9
o74 d110 11
o74 d111 7
o74 d112 17
o74 d113 7
o74 d114 5
o74 d115 12
o74 d116 7
o74 d117 17
o74 d118 11
o74 d119 18
o74 d120 9
o74 d121 10
o74 d122 15
o74 d123 20
o74 d124 12
o74 d125 12
o74 d126 6
o74 d127 17
o74 d128 5
o74 d129 8
o74 d130 10
o74 d131 14
o74 d132 12
o74 d133 6
o74 d134 15
o74 d135 7
o74 d136 10
o74 d137 7
o74 d138 17
o74 d139 5
o74 d140 15
o74 d141 9
o74 d142 8
o74 d143 11
o74 d144 10
o74 d145 14
o74 d146 18
o74 d147 12
o74 d148 14
o74 d149 7
o74 d150 9
o75 d101 11
o75 d102 17
o75 d103 20
o75 d104 18
o75 d105 16
o75 d106 10
o75 d107 20
o75 d108 16
o75 d109 8
o75 d110 9
o75 d111 7
o75 d112 14
o75 d113 7
o75 d114 8
o75 d115 7
o75 d116 14
o75 d117 15
o75 d118 9
o75 d119 10
o75 d120 9
o75 d121 6
o75 d122 7
o75 d123 13
o75 d124 6
o75 d125 18
o75 d126 7
o75 d127 6
o75 d128 14
o75 d129 16
o75 d130 8
o75 d131 14
o75 d132 12
o75 d133 13
o75 d134 7
o75 d135 18
o75 d136 8
o75 d137 17
o75 d138 11
o75 d139 12
o75 d140 9
o75 d141 5
o75 d142 12
o75 d143 11
o75 d144 7
o75 d145 20
o75 d146 14
o75 d147 5
o75 d148 11
o75 d149 9
o75 d150 5
o76 d101 10
o76 d102 20
o76 d103 17
o76 d104 18
o76 d105 20
o76 d106 5
o76 d107 8
o76 d108 13
o76 d109 8
o76 d110 17
o76 d111 13
o76 d112 5
o76 d113 13
o76 d114 19
o76 d115 10
o76 d116 18
o76 d117 15
o76 d118 18
o76 d119 8
o76 d120 8
o76 d121 7
o76 d122 20
o76 d123 20
o76 d124 11
o76 d125 19
o76 d126 12
o76 d127 7
o76 d128 13
o76 d129 14
o76 d130 10
o76 d131 7
o76 d132 17
o76 d133 15
o76 d134 13
o76 d135 6
o76 d136 17
o76 d137 12
o76 d138 20
o76 d139 7
o76 d140 15
o76 d141 12
o76 d142 8
o76 d143 5
o76 d144 15
o76 d145 18
o76 d146 20
o76 d147 20
o76 d148 9
o76 d149 7
o76 d150 20
o77 d101 18
o77 d102 20
o77 d103 6
o77 d104 15
o77 d105 17
o77 d106 11
o77 d107 17
o77 d108 14
o77 d109 10
o77 d110 17
o77 d111 12
o77 d112 8
o77 d113 18
o77 d114 6
o77 d115 16
o77 d116 17
o77 d117 14
o77 d118 9
o77 d119 20
o77 d120 20
o77 d121 16
o77 d122 5
o77 d123 9
o77 d124 9
o77 d125 18
o77 d126 11
o77 d127 17
o77 d128 17
o77 d129 16
o77 d130 9
o77 d131 13
o77 d132 17
o77 d133 14
o77 d134 18
o77 d135 10
o77 d136 6
o77 d137 17
o77 d138 9
o77 d139 5
o77 d140 16
o77 d141 11
o77 d142 14
o77 d143 7
o77 d144 13
o77 d145 11
o77 d146 18
o77 d147 15
o77 d148 13
o77 d149 20
o77 d150 19
o78 d101 8
o78 d102 15
o78 d103 13
o78 d104 20
o78 d105 16
o78 d106 9
o78 d107 15
o78 d108 6
o78 d109 14
o78 d110 6
o78 d111 8
o78 d112 8
o78 d113 9
o78 d114 18
o78 d115 15
o78 d116 19
o78 d117 16
o78 d118 16
o78 d119 15
o78 d120 10
o78 d121 20
o78 d122 18
o78 d123 10
o78 d124 20
o78 d125 7
o78 d126 15
o78 d127 16
o78 d128 17
o78 d129 20
o78 d130 17
o78 d131 13
o78 d132 9
o78 d133 5
o78 d134 13
o78 d135 10
o78 d136 15
o78 d137 18
o78 d138 17
o78 d139 13
o78 d140 5
o78 d141 14
o78 d142 19
o78 d143 18
o78 d144 15
o78 d145 9
o78 d146 13
o78 d147 19
o78 d148 19
o78 d149 7
o78 d150 8
o79 d101 15
o79 d102 17
o79 d103 8
o79 d104 10
o79 d105 16
o79 d106 20
o79 d107 5
o79 d108 12
o79 d109 6
o79 d110 17
o79 d111 19
o79 d112 6
o79 d113 10
o79 d114 18
o79 d115 11
o79 d116 15
o79 d117 14
o79 d118 7
o79 d119 18
o79 d120 17
o79 d121 12
o79 d122 9
o79 d123 14
o79 d124 17
o79 d125 6
o79 d126 10
o79 d127 6
o79 d128 11
o79 d129 7
o79 d130 11
o79 d131 15
o79 d132 20
o79 d133 19
o79 d134 11
o79 d135 14
o79 d136 20
o79 d137 7
o79 d138 6
o79 d139 13
o79 d140 18
o79 d141 17
o79 d142 14
o79 d143 11
o79 d144 15
o79 d145 20
o79 d146 9
o79 d147 13
o79 d148 13
o79 d149 12
o79 d150 16
o80 d101 20
o80 d102 17
o80 d103 19
o80 d104 16
o80 d105 12
o80 d106 20
o80 d107 14
o80 d108 13
o80 d109 13
o80 d110 13
o80 d111 18
o80 d112 13
o80 d113 11
o80 d114 15
o80 d115 19
o80 d116 11
o80 d117 17
o80 d118 20
o80 d119 6
o80 d120 9
o80 d121 20
o80 d122 18
o80 d123 18
o80 d124 13
o80 d125 16
o80 d126 17
o80 d127 16
o80 d128 13
o80 d129 20
o80 d130 12
o80 d131 9
o80 d132 18
o80 d133 17
o80 d134 5
o80 d135 19
o80 d136 14
o80 d137 15
o80 d138 6
o80 d139 9
o80 d140 11
o80 d141 7
o80 d142 9
o80 d143 13
o80 d144 14
o80 d145 9
o80 d146 8
o80 d147 15
o80 d148 7
o80 d149 11
o80 d150 20
o81 d101 15
o81 d102 17
o81 d103 19
o81 d104 10
o81 d105 11
o81 d106 20
o81 d107 16
o81 d108 18
o81 d109 19
o81 d110 9
o81 d111 14
o81 d112 17
o81 d113 15
o81 d114 5
o81 d115 6
o81 d116 7
o81 d117 12
o81 d118 8
o81 d119 15
o81 d120 10
